140.8,100.87
171.02,131.09
56.621,180.3
72.163,23.596
202.11,36.116
139.94,176.42
209.44,178.58
157.64,228.22
112.31,68.493
43.67,107.78
12.156,180.3
70.436,234.27
107.13,134.11
243.12,77.991
232.32,232.97
